Country,Continent,ISO_Code,Level,GDLCODE,Region,Year,lifexp,lifexpf
"South Sudan",Africa,SSD,Subnat,SSDr110,"Eastern Equatoria",2023,55.01,57.67
"South Sudan",Africa,SSD,Subnat,SSDr102,Jonglei,2023,63.15,66.9
"South Sudan",Africa,SSD,Subnat,SSDr107,Lakes,2023,60.94,64.39
"South Sudan",Africa,SSD,Subnat,SSDr105,"Northern Bahr El Ghazal",2023,52.81,55.18
"South Sudan",Africa,SSD,Subnat,SSDr103,Unity,2023,64.67,68.63
"South Sudan",Africa,SSD,Subnat,SSDr101,"Upper Nile",2023,59.24,62.47
"South Sudan",Africa,SSD,Subnat,SSDr104,Warrap,2023,55.82,58.59
"South Sudan",Africa,SSD,Subnat,SSDr106,"Western Bahr El Ghazal",2023,57.22,60.18
"South Sudan",Africa,SSD,Subnat,SSDr108,"Western Equatoria",2023,56.31,59.15
Spain,Europe,ESP,National,ESPt,Total,2023,83.67,86.31
Spain,Europe,ESP,Subnat,ESPr115,Andalucia,2023,82.42,85.07
Spain,Europe,ESP,Subnat,ESPr107,Aragon,2023,83.43,86.28
Spain,Europe,ESP,Subnat,ESPr119,Canarias,2023,82.72,85.27
Spain,Europe,ESP,Subnat,ESPr103,Cantabria,2023,83.53,85.97
Spain,Europe,ESP,Subnat,ESPr109,"Castilla y Leon",2023,84.23,87.08
Spain,Europe,ESP,Subnat,ESPr110,"Castilla-la Mancha",2023,83.83,86.38
Spain,Europe,ESP,Subnat,ESPr112,Cataluna,2023,84.13,86.78
Spain,Europe,ESP,Subnat,ESPr117,"Ciudad Autonoma de Ceuta",2023,80.81,82.56
Spain,Europe,ESP,Subnat,ESPr118,"Ciudad Autonoma de Melilla",2023,82.12,84.17
Spain,Europe,ESP,Subnat,ESPr108,"Comunidad de Madrid",2023,85.64,88.08
Spain,Europe,ESP,Subnat,ESPr105,"Comunidad Foral de Navarra",2023,84.33,87.28
Spain,Europe,ESP,Subnat,ESPr113,"Comunidad Valenciana",2023,83.02,85.67
Spain,Europe,ESP,Subnat,ESPr111,Extremadura,2023,82.92,85.57
Spain,Europe,ESP,Subnat,ESPr101,Galicia,2023,83.83,86.58
Spain,Europe,ESP,Subnat,ESPr114,"Illes Balears",2023,83.63,86.28
Spain,Europe,ESP,Subnat,ESPr106,"La Rioja",2023,83.63,86.48
Spain,Europe,ESP,Subnat,ESPr104,"Pais Vasco",2023,84.03,86.78
Spain,Europe,ESP,Subnat,ESPr102,"Principado de Asturias",2023,82.92,85.57
Spain,Europe,ESP,Subnat,ESPr116,"Region de Murcia",2023,82.52,85.27
"Sri Lanka",Asia/Pacific,LKA,National,LKAt,Total,2023,77.48,80.59
"St. Kitts and Nevis",America,KNA,National,KNAt,Total,2023,72.15,76.02
"St. Vincent and the Grenadines",America,VCT,National,VCTt,Total,2023,71.23,74.32
Sudan,Africa,SDN,National,SDNt,Total,2023,66.33,69.63
Sudan,Africa,SDN,Subnat,SDNr105,"Al Gedarif",2023,66,69.25
Sudan,Africa,SDN,Subnat,SDNr107,"Al Gezira",2023,68.16,71.69
Sudan,Africa,SDN,Subnat,SDNr110,"Blue Nile",2023,62.17,64.94
Sudan,Africa,SDN,Subnat,SDNr104,Kassala,2023,68.24,71.78
Sudan,Africa,SDN,Subnat,SDNr106,Khartoum,2023,68.31,71.85
Sudan,Africa,SDN,Subnat,SDNr102,"Nahr El Nil",2023,71.22,75.13
Sudan,Africa,SDN,Subnat,SDNr113,"North Darfur",2023,64.22,67.25
Sudan,Africa,SDN,Subnat,SDNr111,"North Kordofan",2023,68.12,71.63
Sudan,Africa,SDN,Subnat,SDNr101,Northern,2023,71.07,74.95
Sudan,Africa,SDN,Subnat,SDNr103,"Red Sea",2023,68.19,71.71
Sudan,Africa,SDN,Subnat,SDNr109,Sinnar,2023,68.01,71.52
Sudan,Africa,SDN,Subnat,SDNr115,"South Darfur",2023,64.43,67.49
Sudan,Africa,SDN,Subnat,SDNr112,"South Kordofan",2023,65.7,68.92
Sudan,Africa,SDN,Subnat,SDNr114,"West Darfur",2023,65.03,68.17
Sudan,Africa,SDN,Subnat,SDNr108,"White Nile",2023,65.84,69.07
Suriname,America,SUR,National,SURt,Total,2023,73.63,76.84
Suriname,America,SUR,Subnat,SURr105,"Brokopondo and Sipaliwini",2023,75.18,78.56
Suriname,America,SUR,Subnat,SURr104,"Commewijne and Marowijne",2023,74.48,77.78
Suriname,America,SUR,Subnat,SURr103,"Nickerie, Coronie and Saramacca",2023,74.95,78.3
Suriname,America,SUR,Subnat,SURr101,Paramaribo,2023,72.33,75.39
Suriname,America,SUR,Subnat,SURr102,"Wanica and Para",2023,73.62,76.82
Sweden,Europe,SWE,National,SWEt,Total,2023,83.26,85.1
Sweden,Europe,SWE,Subnat,SWEr107,"Mellersta Norrland",2023,82.3,83.97
Sweden,Europe,SWE,Subnat,SWEr106,"Norra Mellansverige",2023,82.8,84.57
Sweden,Europe,SWE,Subnat,SWEr102,"Ostra Mellansverige",2023,83,84.87
Sweden,Europe,SWE,Subnat,SWEr108,"Ovre Norrland",2023,82.4,84.07
Sweden,Europe,SWE,Subnat,SWEr103,"Smaland med oarna",2023,83.6,85.67
Sweden,Europe,SWE,Subnat,SWEr101,Stockholm,2023,84.1,85.87
Sweden,Europe,SWE,Subnat,SWEr104,Sydsverige,2023,82.8,84.67
Sweden,Europe,SWE,Subnat,SWEr105,Vastsverige,2023,83.3,85.17
Switzerland,Europe,CHE,National,CHEt,Total,2023,83.95,85.83
Switzerland,Europe,CHE,Subnat,CHEr106,"Central Switzerland",2023,84.62,86.31
Switzerland,Europe,CHE,Subnat,CHEr105,"Eastern Switzerland",2023,84.02,85.91
Switzerland,Europe,CHE,Subnat,CHEr102,"Espace Mittelland",2023,84.02,85.71
Switzerland,Europe,CHE,Subnat,CHEr101,"Lake Geneva region",2023,84.83,86.51
Switzerland,Europe,CHE,Subnat,CHEr103,"Northwestern Switzerland",2023,84.73,86.31
Switzerland,Europe,CHE,Subnat,CHEr107,Ticino,2023,85.43,87.42
Switzerland,Europe,CHE,Subnat,CHEr104,Zurich,2023,84.73,86.11
Tajikistan,Asia/Pacific,TJK,National,TJKt,Total,2023,71.79,73.98
Tajikistan,Asia/Pacific,TJK,Subnat,TJKr104,DRS,2023,72.34,74.57
Tajikistan,Asia/Pacific,TJK,Subnat,TJKr101,Duchanbe,2023,75.22,77.67
Tajikistan,Asia/Pacific,TJK,Subnat,TJKr105,GBAO,2023,72.35,74.58
Tajikistan,Asia/Pacific,TJK,Subnat,TJKr102,Khatlon,2023,70.8,72.91
Tajikistan,Asia/Pacific,TJK,Subnat,TJKr103,"Sughd (formerly Leninabad)",2023,71.84,74.03
Tanzania,Africa,TZA,National,TZAt,Total,2023,67,69.78
Tanzania,Africa,TZA,Subnat,TZAr202," Arusha, Manyara",2023,68.4,71.34
Tanzania,Africa,TZA,Subnat,TZAr207," Dar Es Salam",2023,65.16,67.73
Tanzania,Africa,TZA,Subnat,TZAr201," Dodoma",2023,69.91,73.02
Tanzania,Africa,TZA,Subnat,TZAr211," Iringa, Njombe",2023,64.53,67.03
Tanzania,Africa,TZA,Subnat,TZAr218," Kagera",2023,65.9,68.56
Tanzania,Africa,TZA,Subnat,TZAr216," Kigoma",2023,65.3,67.89
Tanzania,Africa,TZA,Subnat,TZAr203," Kilimanjaro",2023,66,68.67
Tanzania,Africa,TZA,Subnat,TZAr208," Lindi",2023,71.77,75.09
Tanzania,Africa,TZA,Subnat,TZAr220," Mara",2023,68.44,71.39
Tanzania,Africa,TZA,Subnat,TZAr212," Mbeya",2023,66.2,68.89
Tanzania,Africa,TZA,Subnat,TZAr205," Morogoro",2023,65.03,67.59
Tanzania,Africa,TZA,Subnat,TZAr209," Mtwara",2023,67.99,70.88
Tanzania,Africa,TZA,Subnat,TZAr219," Mwanza, Geita",2023,67.45,70.28
Tanzania,Africa,TZA,Subnat,TZAr224," Pemba North",2023,67.83,70.71
Tanzania,Africa,TZA,Subnat,TZAr225," Pemba South",2023,66.1,68.78
Tanzania,Africa,TZA,Subnat,TZAr206," Pwani",2023,64.06,66.5
Tanzania,Africa,TZA,Subnat,TZAr215," Rukwa, Katavi",2023,66.2,68.89
Tanzania,Africa,TZA,Subnat,TZAr210," Ruvuma",2023,64,66.44
Tanzania,Africa,TZA,Subnat,TZAr217," Shinyanga, Simiyu",2023,68.42,71.37
Tanzania,Africa,TZA,Subnat,TZAr213," Singida",2023,70.6,73.79
Tanzania,Africa,TZA,Subnat,TZAr214," Tabora",2023,66.34,69.04
Tanzania,Africa,TZA,Subnat,TZAr204," Tanga",2023,68.46,71.41
Tanzania,Africa,TZA,Subnat,TZAr221," Zanzibar North",2023,68.46,71.41
Tanzania,Africa,TZA,Subnat,TZAr222," Zanzibar South",2023,64.29,66.77
Tanzania,Africa,TZA,Subnat,TZAr223," Zanzibar West",2023,67.07,69.86
Thailand,Asia/Pacific,THA,National,THAt,Total,2023,76.41,80.86
Thailand,Asia/Pacific,THA,Subnat,THAr101,Bangkok,2023,76.41,80.86
Thailand,Asia/Pacific,THA,Subnat,THAr102,Central,2023,76.41,80.86
Thailand,Asia/Pacific,THA,Subnat,THAr103,North,2023,76.39,80.84
Thailand,Asia/Pacific,THA,Subnat,THAr104,Northeast,2023,76.41,80.86
Thailand,Asia/Pacific,THA,Subnat,THAr105,South,2023,75.96,80.35
"Timor Leste",Asia/Pacific,TLS,National,TLSt,Total,2023,67.69,69.44
"Timor Leste",Asia/Pacific,TLS,Subnat,TLSr101,Aileu,2023,68.64,70.47
"Timor Leste",Asia/Pacific,TLS,Subnat,TLSr102,Ainaro,2023,65.64,67.2
"Timor Leste",Asia/Pacific,TLS,Subnat,TLSr103,Baucau,2023,67.4,69.12
"Timor Leste",Asia/Pacific,TLS,Subnat,TLSr104,Bobonaro,2023,68.31,70.11
"Timor Leste",Asia/Pacific,TLS,Subnat,TLSr105,"Cova Lima",2023,69.2,71.09
"Timor Leste",Asia/Pacific,TLS,Subnat,TLSr106,Dili,2023,68.19,69.99
"Timor Leste",Asia/Pacific,TLS,Subnat,TLSr107,Ermera,2023,68.63,70.46
"Timor Leste",Asia/Pacific,TLS,Subnat,TLSr109,Lautem,2023,68.71,70.55
"Timor Leste",Asia/Pacific,TLS,Subnat,TLSr108,Liquica,2023,70.62,72.63
"Timor Leste",Asia/Pacific,TLS,Subnat,TLSr111,Manatuto,2023,67.74,69.5
"Timor Leste",Asia/Pacific,TLS,Subnat,TLSr110,Manufahi,2023,67.39,69.11
"Timor Leste",Asia/Pacific,TLS,Subnat,TLSr112,Oecussi,2023,63.26,64.6
"Timor Leste",Asia/Pacific,TLS,Subnat,TLSr113,Viqueque,2023,66.63,68.28
Togo,Africa,TGO,National,TGOt,Total,2023,62.74,62.92
Togo,Africa,TGO,Subnat,TGOr104,Centrale,2023,62.82,63.01
Togo,Africa,TGO,Subnat,TGOr105,Kara,2023,60.39,60.38
Togo,Africa,TGO,Subnat,TGOr101,Lome,2023,63.39,63.63
Togo,Africa,TGO,Subnat,TGOr102,Maritime,2023,61.87,61.98
Togo,Africa,TGO,Subnat,TGOr103,Plateaux,2023,64.07,64.37
Togo,Africa,TGO,Subnat,TGOr106,Savanes,2023,62.35,62.5
Tonga,Asia/Pacific,TON,National,TONt,Total,2023,72.9,76.41
Tonga,Asia/Pacific,TON,Subnat,TONr104,Eua,2023,72.9,76.41
Tonga,Asia/Pacific,TON,Subnat,TONr103,Ha-apai,2023,72.9,76.41
Tonga,Asia/Pacific,TON,Subnat,TONr105,"Ongo Niua",2023,72.9,76.41
Tonga,Asia/Pacific,TON,Subnat,TONr101,Tongatapu,2023,72.9,76.41
Tonga,Asia/Pacific,TON,Subnat,TONr102,Vava-u,2023,72.9,76.41
"Trinidad & Tobago",America,TTO,National,TTOt,Total,2023,73.49,76.68
"Trinidad & Tobago",America,TTO,Subnat,TTOr103,Central,2023,73.49,76.68
"Trinidad & Tobago",America,TTO,Subnat,TTOr102,East,2023,73.49,76.68
"Trinidad & Tobago",America,TTO,Subnat,TTOr101,"North West",2023,73.49,76.68
"Trinidad & Tobago",America,TTO,Subnat,TTOr104,"South West",2023,73.49,76.68
"Trinidad & Tobago",America,TTO,Subnat,TTOr105,Tobago,2023,73.49,76.68
Tunisia,Africa,TUN,National,TUNt,Total,2023,76.51,79.15
Tunisia,Africa,TUN,Subnat,TUNr105,"Centre Est (Sousse, Monastir, Mahdia, Sfax)",2023,76.51,79.15
Tunisia,Africa,TUN,Subnat,TUNr104,"Centre Ouest (Kairouan, Kasserine, Sidi Bouzid)",2023,73.52,75.84
Tunisia,Africa,TUN,Subnat,TUNr101,"Grand Tunis (Tunis, Ariana, Ben Arous, Manouba)",2023,77.66,80.43
Tunisia,Africa,TUN,Subnat,TUNr102,"Nord Est (Nabeul, Zaghouan, Bizerte)",2023,75.2,77.7
Tunisia,Africa,TUN,Subnat,TUNr103,"Nord Ouest (Beja, Jendouba, Kef, Siliana)",2023,75.49,78.02
Tunisia,Africa,TUN,Subnat,TUNr107,"Sud Est (Gabes, Medinine, Tataouine)",2023,77.12,79.82
Tunisia,Africa,TUN,Subnat,TUNr106,"Sud Ouest (Gafsa, Tozeur, Kebili)",2023,75.1,77.59
Turkey,Asia/Pacific,TUR,National,TURt,Total,2023,77.16,79.86
Turkey,Asia/Pacific,TUR,Subnat,TURr103,"Aegean (Afyon, Aydin, Denizli, Izmir, Kutahya, Man",2023,76.89,79.73
Turkey,Asia/Pacific,TUR,Subnat,TURr107,"Central Anatolia (Kayseri, Kirsehir, Nevsehir, Nig",2023,76.93,79.47
Turkey,Asia/Pacific,TUR,Subnat,TURr111,"Central East Anatolia (Bingol, Bitlis, Elazig, Hak",2023,77.2,79.73
Turkey,Asia/Pacific,TUR,Subnat,TURr109,"East Black Sea (Artvin, Giresun, Gumushane, Ordu,",2023,78.64,81.77
Turkey,Asia/Pacific,TUR,Subnat,TURr104,"East Marmara (Bilecik, Bolu, Bursa, Duzce, Eskiseh",2023,76.79,79.38
Turkey,Asia/Pacific,TUR,Subnat,TURr101,Istanbul,2023,77.57,80.21
Turkey,Asia/Pacific,TUR,Subnat,TURr106,"Mediterranean (Adana, Antalya, Burdur, Hatay, Ispa",2023,77.1,79.6
Turkey,Asia/Pacific,TUR,Subnat,TURr110,"North East Anatolia (Agri, Erzincan, Erzurum, Kars",2023,76.83,79.53
Turkey,Asia/Pacific,TUR,Subnat,TURr112,"South East Anatolia (Adiyaman, Diyarbakir, Gaziant",2023,76.76,79.55
Turkey,Asia/Pacific,TUR,Subnat,TURr105,"West Anatolia (Ankara, Konya, Karaman)",2023,77.65,80.3
Turkey,Asia/Pacific,TUR,Subnat,TURr108,"West Black Sea (Amasya, Cankiri, Corum, Kastamonu,",2023,77.1,79.96
Turkey,Asia/Pacific,TUR,Subnat,TURr102,"West Marmara (Balikesir, Canakkale, Edirne, Kirkla",2023,76.45,79.48
Turkmenistan,Asia/Pacific,TKM,National,TKMt,Total,2023,70.07,72.84
Turkmenistan,Asia/Pacific,TKM,Subnat,TKMr102,Akhal,2023,70.28,73.07
Turkmenistan,Asia/Pacific,TKM,Subnat,TKMr101,"Ashgabat City",2023,71.81,74.73
Turkmenistan,Asia/Pacific,TKM,Subnat,TKMr103,Balkan,2023,70.86,73.7
Turkmenistan,Asia/Pacific,TKM,Subnat,TKMr104,Dashoguz,2023,69.71,72.45
Turkmenistan,Asia/Pacific,TKM,Subnat,TKMr105,Lebap,2023,71.17,74.03
Turkmenistan,Asia/Pacific,TKM,Subnat,TKMr106,Mary,2023,67.9,70.47
Tuvalu,Asia/Pacific,TUV,National,TUVt,Total,2023,67.11,70.7
Tuvalu,Asia/Pacific,TUV,Subnat,TUVr103,Funafuti,2023,66.73,70.28
Tuvalu,Asia/Pacific,TUV,Subnat,TUVr101,"Nanumea, Nanumaga, Niutao",2023,67.11,70.7
Tuvalu,Asia/Pacific,TUV,Subnat,TUVr102,"Vaitupu, Nui, Nukufetau",2023,67.11,70.7
Uganda,Africa,UGA,National,UGAt,Total,2023,68.25,71.12
Uganda,Africa,UGA,Subnat,UGAr101,"Central 1 (Central South)",2023,70.09,73.18
Uganda,Africa,UGA,Subnat,UGAr102,"Central 2 (Central North)",2023,68.13,70.98
Uganda,Africa,UGA,Subnat,UGAr104,"East Central (Busoga)",2023,66.86,69.56
Uganda,Africa,UGA,Subnat,UGAr105,"Eastern (Bukedi, Bugishu, Teso)",2023,69.37,72.37
Uganda,Africa,UGA,Subnat,UGAr103,Kampala,2023,69.41,72.41
Uganda,Africa,UGA,Subnat,UGAr106,"North (Karamoja, Lango, Acholi)",2023,68.05,70.88
Uganda,Africa,UGA,Subnat,UGAr109,"Southwest (Ankole, Kigezi)",2023,68.62,71.53
Uganda,Africa,UGA,Subnat,UGAr107,"West Nile",2023,66.68,69.36
Uganda,Africa,UGA,Subnat,UGAr108,"Western (Bunyoro, Tooro)",2023,66.88,69.57
Ukraine,Europe,UKR,National,UKRt,Total,2023,73.42,80.2
Ukraine,Europe,UKR,Subnat,UKRr102,Central,2023,73.42,80.2
Ukraine,Europe,UKR,Subnat,UKRr103,East,2023,73.42,80.2
Ukraine,Europe,UKR,Subnat,UKRr101,North,2023,73.42,80.2
Ukraine,Europe,UKR,Subnat,UKRr104,South,2023,73.42,80.2
Ukraine,Europe,UKR,Subnat,UKRr105,West,2023,73.42,80.2
"United Arab Emirates",Asia/Pacific,ARE,National,AREt,Total,2023,82.91,84.2
"United Kingdom",Europe,GBR,National,GBRt,Total,2023,81.3,83.21
"United Kingdom",Europe,GBR,Subnat,GBRr104,"East Midlands",2023,81.12,82.95
"United Kingdom",Europe,GBR,Subnat,GBRr106,"East of England",2023,82.12,83.98
"United Kingdom",Europe,GBR,Subnat,GBRr107,London,2023,82.84,84.81
"United Kingdom",Europe,GBR,Subnat,GBRr101,"North East",2023,79.83,81.89
"United Kingdom",Europe,GBR,Subnat,GBRr102,"North West",2023,80.22,82.09
"United Kingdom",Europe,GBR,Subnat,GBRr112,"Northern Ireland",2023,80.87,82.67
"United Kingdom",Europe,GBR,Subnat,GBRr111,Scotland,2023,79.23,81.23
"United Kingdom",Europe,GBR,Subnat,GBRr108,"South East",2023,82.6,84.37
"United Kingdom",Europe,GBR,Subnat,GBRr109,"South West",2023,82.12,84.04
"United Kingdom",Europe,GBR,Subnat,GBRr110,Wales,2023,80.34,82.44
"United Kingdom",Europe,GBR,Subnat,GBRr105,"West Midlands",2023,80.75,82.7
"United Kingdom",Europe,GBR,Subnat,GBRr103,"Yorkshire and The Humber",2023,80.55,82.43
"United States of America",America,USA,National,USAt,Total,2023,79.3,
"United States of America",America,USA,Subnat,USAr101,Alabama,2023,75.12,
"United States of America",America,USA,Subnat,USAr102,Alaska,2023,78.61,
"United States of America",America,USA,Subnat,USAr103,Arizona,2023,78.3,
"United States of America",America,USA,Subnat,USAr104,Arkansas,2023,75.73,
"United States of America",America,USA,Subnat,USAr105,California,2023,81.07,
"United States of America",America,USA,Subnat,USAr106,Colorado,2023,80.35,
"United States of America",America,USA,Subnat,USAr107,Connecticut,2023,80.45,
"United States of America",America,USA,Subnat,USAr108,Delaware,2023,78.71,
"United States of America",America,USA,Subnat,USAr109,"District of Columbia",2023,77.27,
"United States of America",America,USA,Subnat,USAr110,Florida,2023,79.53,
"United States of America",America,USA,Subnat,USAr111,Georgia,2023,77.58,
"United States of America",America,USA,Subnat,USAr112,Hawaii,2023,82.81,
"United States of America",America,USA,Subnat,USAr113,Idaho,2023,80.45,
"United States of America",America,USA,Subnat,USAr114,Illinois,2023,78.81,
"United States of America",America,USA,Subnat,USAr115,Indiana,2023,76.96,
"United States of America",America,USA,Subnat,USAr116,Iowa,2023,79.53,
"United States of America",America,USA,Subnat,USAr117,Kansas,2023,78.4,
"United States of America",America,USA,Subnat,USAr118,Kentucky,2023,75.43,
"United States of America",America,USA,Subnat,USAr119,Louisiana,2023,75.02,
"United States of America",America,USA,Subnat,USAr120,Maine,2023,79.84,
"United States of America",America,USA,Subnat,USAr121,Maryland,2023,78.81,
"United States of America",America,USA,Subnat,USAr122,Massachusetts,2023,81.07,
"United States of America",America,USA,Subnat,USAr123,Michigan,2023,77.99,
"United States of America",America,USA,Subnat,USAr124,Minnesota,2023,81.17,
"United States of America",America,USA,Subnat,USAr125,Mississippi,2023,73.78,
"United States of America",America,USA,Subnat,USAr126,Missouri,2023,77.07,
"United States of America",America,USA,Subnat,USAr127,Montana,2023,78.81,
"United States of America",America,USA,Subnat,USAr128,Nebraska,2023,79.74,
"United States of America",America,USA,Subnat,USAr129,Nevada,2023,78.3,
"United States of America",America,USA,Subnat,USAr130,"New Hampshire",2023,81.07,
"United States of America",America,USA,Subnat,USAr131,"New Jersey",2023,79.53,
"United States of America",America,USA,Subnat,USAr132,"New Mexico",2023,76.45,
"United States of America",America,USA,Subnat,USAr133,"New York",2023,79.74,
"United States of America",America,USA,Subnat,USAr134,"North Carolina",2023,78.09,
"United States of America",America,USA,Subnat,USAr135,"North Dakota",2023,78.91,
"United States of America",America,USA,Subnat,USAr136,Ohio,2023,77.27,
"United States of America",America,USA,Subnat,USAr137,Oklahoma,2023,76.04,
"United States of America",America,USA,Subnat,USAr138,Oregon,2023,80.86,
"United States of America",America,USA,Subnat,USAr139,Pennsylvania,2023,78.81,
"United States of America",America,USA,Subnat,USAr140,"Rhode Island",2023,80.25,
"United States of America",America,USA,Subnat,USAr141,"South Carolina",2023,76.76,
"United States of America",America,USA,Subnat,USAr142,"South Dakota",2023,78.71,
"United States of America",America,USA,Subnat,USAr143,Tennessee,2023,75.73,
"United States of America",America,USA,Subnat,USAr144,Texas,2023,78.5,
"United States of America",America,USA,Subnat,USAr145,Utah,2023,80.66,
"United States of America",America,USA,Subnat,USAr146,Vermont,2023,80.86,
"United States of America",America,USA,Subnat,USAr147,Virginia,2023,79.63,
"United States of America",America,USA,Subnat,USAr148,Washington,2023,81.27,
"United States of America",America,USA,Subnat,USAr149,"West Virginia",2023,74.71,
"United States of America",America,USA,Subnat,USAr150,Wisconsin,2023,79.74,
"United States of America",America,USA,Subnat,USAr151,Wyoming,2023,78.3,
Uruguay,America,URY,National,URYt,Total,2023,78.14,81.92
Uruguay,America,URY,Subnat,URYr105,"Centro (Durazno and Tacuarembo)",2023,78.14,81.92
Uruguay,America,URY,Subnat,URYr106,"Centro Sur (Flores, Florida and Lavalleja)",2023,78.14,81.92
Uruguay,America,URY,Subnat,URYr103,"Costa Este (Canelones, Maldonado and Rocha)",2023,78.14,81.92
Uruguay,America,URY,Subnat,URYr107,"Litoral Norte (Paysandu, Salto and Rio Negro)",2023,78.14,81.92
Uruguay,America,URY,Subnat,URYr104,"Litoral Sur (Soriano, Colonia and San Jose)",2023,78.14,81.92
Uruguay,America,URY,Subnat,URYr101,"Montevideo and Metropolitan area",2023,78.14,81.92
Uruguay,America,URY,Subnat,URYr102,"Norte (Artigas, Rivera, Cerro Largo and Trienta y Tres)",2023,78.14,81.92
Uzbekistan,Asia/Pacific,UZB,National,UZBt,Total,2023,72.39,75.4
Uzbekistan,Asia/Pacific,UZB,Subnat,UZBr102,"Central (Navoi, Bukhara, Samarkand)",2023,71.75,74.71
Uzbekistan,Asia/Pacific,UZB,Subnat,UZBr104,"Central-East (Dzhizak, Syrdarya)",2023,76.17,79.52
Uzbekistan,Asia/Pacific,UZB,Subnat,UZBr105,"East (Namangan, Fergana, Andizhan)",2023,73.02,76.09
Uzbekistan,Asia/Pacific,UZB,Subnat,UZBr103,"South (Kashkadarya, Surkhandarya)",2023,69.85,72.64
Uzbekistan,Asia/Pacific,UZB,Subnat,UZBr106,Tashkent,2023,74.98,78.22
Uzbekistan,Asia/Pacific,UZB,Subnat,UZBr101,"West (Karakalpakstan, Khorezm)",2023,71.32,74.24
Vanuatu,Asia/Pacific,VUT,National,VUTt,Total,2023,71.48,73.93
Vanuatu,Asia/Pacific,VUT,Subnat,VUTr108,Luganville,2023,71.48,73.93
Vanuatu,Asia/Pacific,VUT,Subnat,VUTr103,Malampa,2023,71.48,73.93
Vanuatu,Asia/Pacific,VUT,Subnat,VUTr104,Penama,2023,71.48,73.93
Vanuatu,Asia/Pacific,VUT,Subnat,VUTr107,"Port Vila",2023,71.48,73.93
Vanuatu,Asia/Pacific,VUT,Subnat,VUTr105,Sanma,2023,71.48,73.93
Vanuatu,Asia/Pacific,VUT,Subnat,VUTr102,Shefa,2023,71.48,73.93
Vanuatu,Asia/Pacific,VUT,Subnat,VUTr101,Tafea,2023,71.48,73.93
Vanuatu,Asia/Pacific,VUT,Subnat,VUTr106,Torba,2023,71.48,73.93
Venezuela,America,VEN,National,VENt,Total,2023,72.51,76.5
Venezuela,America,VEN,Subnat,VENr110,"Amacuros Delta Federal Territory",2023,72.89,76.93
Venezuela,America,VEN,Subnat,VENr102,"Amazonas Federal Territory",2023,68.92,72.47
Venezuela,America,VEN,Subnat,VENr103,Anzoategui,2023,73.71,77.84
Venezuela,America,VEN,Subnat,VENr104,Apure,2023,72.95,76.99
Venezuela,America,VEN,Subnat,VENr105,Aragua,2023,73.58,77.7
Venezuela,America,VEN,Subnat,VENr106,Barinas,2023,72.29,76.25
Venezuela,America,VEN,Subnat,VENr107,Bolivar,2023,72.41,76.38
Venezuela,America,VEN,Subnat,VENr108,Carabobo,2023,73.02,77.07
Venezuela,America,VEN,Subnat,VENr109,Cojedes,2023,71.71,75.61
Venezuela,America,VEN,Subnat,VENr111,Falcon,2023,73.07,77.13
Venezuela,America,VEN,Subnat,VENr101,"Federal District",2023,72.48,76.46
Venezuela,America,VEN,Subnat,VENr112,Guarico,2023,72.9,76.93
Venezuela,America,VEN,Subnat,VENr113,Lara,2023,72.03,75.96
Venezuela,America,VEN,Subnat,VENr114,Merida,2023,72.11,76.05
Venezuela,America,VEN,Subnat,VENr115,Miranda,2023,72.6,76.6
Venezuela,America,VEN,Subnat,VENr116,Monagas,2023,72.45,76.43
Venezuela,America,VEN,Subnat,VENr117,"Nueva Esparta",2023,73.03,77.08
Venezuela,America,VEN,Subnat,VENr118,Portuguesa,2023,71.18,75.01
Venezuela,America,VEN,Subnat,VENr119,Sucre,2023,72.28,76.24
Venezuela,America,VEN,Subnat,VENr120,Tachira,2023,73.13,77.19
Venezuela,America,VEN,Subnat,VENr121,Trujillo,2023,72.76,76.77
Venezuela,America,VEN,Subnat,VENr124,Vargas,2023,74.22,78.42
Venezuela,America,VEN,Subnat,VENr122,Yaracuy,2023,71.83,75.74
Venezuela,America,VEN,Subnat,VENr123,Zulia,2023,71.7,75.59
Vietnam,Asia/Pacific,VNM,National,VNMt,Total,2023,74.59,79.26
Vietnam,Asia/Pacific,VNM,Subnat,VNMr104,"Central Highlands",2023,73.58,78.12
Vietnam,Asia/Pacific,VNM,Subnat,VNMr106,"Mekong River Delta",2023,74.4,79.05
Vietnam,Asia/Pacific,VNM,Subnat,VNMr103,"North Central Coast and South Central Coast",2023,75.81,80.65
Vietnam,Asia/Pacific,VNM,Subnat,VNMr102,"North East, North West",2023,72.91,77.37
Vietnam,Asia/Pacific,VNM,Subnat,VNMr101,"Red River Delta",2023,75.99,80.84
Vietnam,Asia/Pacific,VNM,Subnat,VNMr105,"South East",2023,73.88,78.46
Yemen,Asia/Pacific,YEM,National,YEMt,Total,2023,69.3,71.39
Yemen,Asia/Pacific,YEM,Subnat,YEMr102,"Abyan, Aden (town and countryside), Lahej, Ad Dali (Al Dhalih)",2023,72.44,74.88
Yemen,Asia/Pacific,YEM,Subnat,YEMr104,"Beida (Al Bayda), Dhamar, Raimah",2023,67.17,69.03
Yemen,Asia/Pacific,YEM,Subnat,YEMr107,"Hajja, Sada, Amran (Omran)",2023,68.69,70.72
