iso3,year,undernourishment,vulnerability,ln_gdp_pcap
JOR,2013,9.1,0.39899957913371,8.368976012501587
KAZ,2013,2.6,0.316620359200645,9.50884810698821
KEN,2013,19.1,0.515858278329232,7.223207311067554
KIR,2013,3.2,0.601990770042304,7.479913330390007
KWT,2013,2.5,0.365480979411745,10.812774695857394
LVA,2013,2.5,0.37101317876385,9.580832425465623
LBN,2013,4.4,0.403739082269167,9.007290985556686
LBR,2013,36.5,0.567136371577934,6.566313111990311
LBY,2013,9.0,0.420602885742272,9.388629928889092
LTU,2013,2.5,0.375117204741469,9.65736481924992
LUX,2013,2.5,0.306578578245816,11.69524819451232
MDG,2013,28.6,0.563183238766677,6.244752339672197
MWI,2013,14.2,0.563498920837877,6.208484121630423
MYS,2013,3.5,0.380429451434245,9.279273046281045
MLI,2013,5.4,0.608337117400552,6.805933442044836
MLT,2013,2.5,0.328949078103243,10.143116733268673
MRT,2013,6.2,0.556375283447143,7.567470296297003
MUS,2013,6.5,0.44074067666562,9.186523399287815
MEX,2013,3.8,0.384020785303454,9.325168009352465
MNG,2013,13.0,0.389189323289862,8.375662600155554
MNE,2013,2.5,0.370588459257287,8.87806936972756
MAR,2013,4.3,0.390132389217448,8.125554998626152
MOZ,2013,21.6,0.496612364902262,6.531614488127057
MMR,2013,7.4,0.511879317668427,7.089322898278754
NAM,2013,25.1,0.48154237899459,8.58422010982982
NPL,2013,9.4,0.509472657160503,6.688690392868628
NZL,2013,2.5,0.305087376121083,10.668966201243329
NIC,2013,17.0,0.452950662835275,7.51503949395039
NER,2013,15.0,0.629676782847855,6.3137352286905575
NGA,2013,11.7,0.496801022106315,7.963039252219641
MKD,2013,3.8,0.363540655161693,8.635200407568773
NOR,2013,2.5,0.255185294527406,11.547846950968717
OMN,2013,6.5,0.418300163643185,10.062967863926605
PAK,2013,15.0,0.520281226890853,7.111050355675752
PAN,2013,7.3,0.40689954387127,9.415183283752766
PNG,2013,28.6,0.579846685650587,7.848065065833566
PRY,2013,2.5,0.382460637314187,8.769613319104476
PER,2013,6.7,0.420082032012466,8.816823635470953
PHL,2013,14.3,0.474348858957079,7.930666380203703
POL,2013,2.5,0.305658722872648,9.519434245383213
PRT,2013,2.5,0.339264625160771,9.983983355897296
ROU,2013,2.5,0.418602269205476,9.158802217734207
RUS,2013,2.5,0.32781890738845,9.676677804063205
RWA,2013,35.5,0.580580628605595,6.5580903047879815
WSM,2013,4.6,0.51200531846839,8.29991376282151
STP,2013,17.4,0.551289746101911,7.231703548741551
SAU,2013,3.2,0.417854013587689,10.235143409175432
SEN,2013,11.3,0.531648051037887,7.229717006635401
SRB,2013,2.5,0.410650726026746,8.8594228395316
SYC,2013,5.5,0.461202182369447,9.603820084496512
SLE,2013,21.9,0.592378658004514,7.018824118788491
SVN,2013,2.5,0.321542802388786,10.053499631535798
SLB,2013,17.4,0.648481350556239,7.678509466054197
ZAF,2013,5.2,0.401917599563915,8.89995650935741
ESP,2013,2.5,0.30414123591579,10.28291139649337
LKA,2013,10.0,0.490631719102946,8.227005554252685
SUR,2013,8.2,0.40085191097754,9.109767578562513
SWE,2013,2.5,0.316558892487032,11.016073038304361
CHE,2013,2.5,0.283492964314962,11.377155346340276
SYR,2013,7.5,0.458522458751007,6.893547493938232
TJK,2013,21.4,0.392736848871124,6.935562103517249
THA,2013,9.3,0.43681040822551,8.702523957211225
TLS,2013,16.7,0.554449383643991,7.093876620217148
TGO,2013,19.9,0.50974301029062,6.717252256432348
TTO,2013,6.8,0.373568285613854,9.966696016670683
TUN,2013,3.2,0.363302552301195,8.382471023417434
TKM,2013,4.6,0.374288018676883,8.794771182714932
UGA,2013,19.6,0.553897078327776,6.707211209011955
UKR,2013,2.5,0.378345409080259,8.326007739555845
ARE,2013,3.9,0.404589206670404,10.859451147173601
URY,2013,2.5,0.395770160634446,9.816581232422315
UZB,2013,2.5,0.355648560588523,7.808720969599958
VUT,2013,7.6,0.606911388292021,7.9996101479110795
VNM,2013,8.8,0.4687621662145,7.766212370634288
ZMB,2013,41.1,0.499443430290279,7.506986508899073
ZWE,2013,29.6,0.510694715857151,7.216929381270935
AFG,2014,19.4,0.587004201260283,6.437839552775117
ALB,2014,4.6,0.415760258788981,8.434296359395669
DZA,2014,2.9,0.375612271911973,8.715173822959517
ARG,2014,3.2,0.401533576867251,9.411904302087889
ARM,2014,2.5,0.360753251488607,8.256378407470539
AUT,2014,2.5,0.303702659297618,10.8457378455288
AZE,2014,2.5,0.402055151781851,8.973457907614234
BGD,2014,16.7,0.548921522578754,6.998018194595261
BRB,2014,2.5,0.362758793848484,9.86671683839876
BEL,2014,2.5,0.343070592126183,10.7788683421922
BLZ,2014,6.0,0.469412282747262,8.720647027955554
BEN,2014,9.2,0.581702573212594,7.0937361213341354
BIH,2014,2.5,0.348200634410639,8.557579682962677
BWA,2014,20.8,0.446317172924424,8.870995004655118
BRA,2014,2.5,0.37401153569916,9.415319461333583
BGR,2014,4.2,0.349755752693075,8.995859200764126
BFA,2014,13.5,0.540492588634119,6.63969500062259
CPV,2014,15.3,0.433160579856254,8.290444917258588
KHM,2014,8.4,0.50302593312229,7.266522807228274
CMR,2014,4.2,0.488123614231948,7.408193170949621
CAN,2014,2.5,0.282185221877821,10.838812834800432
CAF,2014,30.1,0.583251482081212,6.015792424811891
TCD,2014,23.8,0.640824453104004,7.153669452049914
CHL,2014,3.4,0.337839215434602,9.58394850722071
CHN,2014,2.5,0.387525654471401,8.95944862254895
COL,2014,7.0,0.419625583196584,9.010328245586576
COM,2014,15.0,0.538197220685965,7.387534214236677
CRI,2014,2.9,0.385472598247927,9.29757236347489
HRV,2014,2.5,0.377127618422253,9.560149662885085
CYP,2014,2.5,0.358045179273661,10.212601496495394
CZE,2014,2.5,0.259332548695119,9.905406526029457
DNK,2014,2.5,0.342695454598012,11.043248997796363
DJI,2014,15.7,0.501086650163686,7.702836490140126
DMA,2014,4.6,0.440692695094985,9.003531279161203
DOM,2014,9.1,0.432724525906272,8.779011409860257
ECU,2014,8.5,0.466672080094912,8.764959076637384
SLV,2014,9.2,0.419612762662744,8.206859835142001
EST,2014,2.5,0.336699183498064,9.932161978354891
SWZ,2014,17.5,0.4842174612211,8.235336243822601
ETH,2014,17.7,0.56656019192901,6.309893872624317
FJI,2014,7.2,0.496055061587477,8.574207873101425
FIN,2014,2.5,0.288987169794264,10.821252718529616
FRA,2014,2.5,0.303244860594214,10.672392409943663
GAB,2014,13.1,0.432016895203815,9.12710687885886
GEO,2014,7.4,0.416127466652967,8.482671073788465
DEU,2014,2.5,0.301651048791294,10.79898524925622
GHA,2014,8.0,0.478023191000721,7.575537639805813
GRC,2014,2.5,0.338983854771516,9.97463197435595
GTM,2014,15.8,0.45596686400478,8.213149926466077
GIN,2014,14.2,0.531696665023305,6.640067971431341
GNB,2014,29.1,0.632250316540626,6.480079072112533
GUY,2014,6.9,0.467978291107951,8.607525219764524
HTI,2014,39.0,0.514317053048192,7.286321148886471
HND,2014,13.7,0.455294280107515,7.687025897326175
HUN,2014,2.5,0.354421036436658,9.571679553250561
ISL,2014,2.5,0.324717430705368,10.907363151858188
IND,2014,12.8,0.51430796736252,7.348512856808263
IDN,2014,8.3,0.470074682161165,8.143537191896439
IRQ,2014,14.9,0.441254494169348,8.74023950116899
IRL,2014,2.5,0.317373682849394,10.955676408210199
ISR,2014,2.5,0.309203081264788,10.554335206485167
ITA,2014,2.5,0.345866907265585,10.492061390931296
JAM,2014,7.7,0.430842794968646,8.512203414077042
JOR,2014,8.2,0.398932938810697,8.3407377156805
KAZ,2014,2.5,0.317704685014673,9.427683892197658
KEN,2014,18.9,0.512319363952964,7.301698034030995
KIR,2014,3.1,0.598529620843906,7.459745124230957
KWT,2014,2.5,0.363011666689505,10.70029137888519
LVA,2014,2.5,0.363794396198966,9.62811701984983
LBN,2014,4.8,0.404157140287126,8.932957260059496
LBR,2014,36.4,0.565598943780265,6.56062675132771
LBY,2014,9.8,0.421639525080295,9.096770781196238
LTU,2014,2.5,0.371290479006167,9.707847581178502
LUX,2014,2.5,0.304532109455238,11.725442370099268
MDG,2014,30.1,0.562039788957694,6.22591379254048
MWI,2014,14.9,0.558709307506665,6.271958365895966
MYS,2014,3.7,0.37996270267978,9.3068598869163
MLI,2014,5.2,0.607885796791565,6.8461386290588155
MLT,2014,2.5,0.326774749287953,10.219194844255863
MRT,2014,6.1,0.55916029198934,7.446006549474434
MUS,2014,6.7,0.437997251163699,9.246320752021154
MEX,2014,3.7,0.383183733373154,9.340611975471264
MNG,2014,11.9,0.386440761874217,8.32512180100867
MNE,2014,2.5,0.370826654320835,8.904489699017104
MAR,2014,4.1,0.389900621917994,8.141890678692528
MOZ,2014,26.4,0.495289694956668,6.546990096330548
MMR,2014,6.4,0.512932144089253,7.164720705907829
NAM,2014,23.3,0.479831274128853,8.590131943317665
NPL,2014,8.7,0.505796390058586,6.711077431928296
NZL,2014,2.5,0.303632159404232,10.705898627560504
NIC,2014,17.3,0.451364026740218,7.579868016528035
NER,2014,14.5,0.630158065960805,6.33737407159759
NGA,2014,11.4,0.49309484991801,8.035512469736158
MKD,2014,3.8,0.365525395159592,8.687001098427343
NOR,2014,2.5,0.254184337171469,11.489315891316119
OMN,2014,6.9,0.41845215614645,10.050210006649246
PAK,2014,14.7,0.520406444703435,7.144102010241037
PAN,2014,7.1,0.405735183077294,9.488971530481976
PNG,2014,27.3,0.58295341900761,7.909553867484492
PRY,2014,2.5,0.380223703817868,8.802711142258621
PER,2014,5.6,0.419638432066655,8.80494537695133
PHL,2014,13.7,0.473055411426584,7.960964972349751
POL,2014,2.5,0.305575177406473,9.565373862866483
PRT,2014,2.5,0.334827756269113,10.004268423181667
ROU,2014,2.5,0.414898842602282,9.213512443188531
RUS,2014,2.5,0.327062361982636,9.550767111821791
RWA,2014,35.7,0.576463773685521,6.586113068461645
WSM,2014,4.2,0.500602405610053,8.289710439880082
STP,2014,17.4,0.548479732626911,7.306314149957473
SAU,2014,2.8,0.415698201293607,10.232988583524264
SEN,2014,11.2,0.53646153052446,7.243435327629456
SRB,2014,2.5,0.40438529700635,8.837344112864798
SYC,2014,5.2,0.454550616744844,9.628273445470745
SLE,2014,23.2,0.590507671603298,7.019080750778287
SVN,2014,2.5,0.316883377946366,10.086353469726403
SLB,2014,18.8,0.644946655400707,7.68014988454685
ZAF,2014,5.6,0.39935232071188,8.832986130627399
ESP,2014,2.5,0.303541605474944,10.299163755580002
LKA,2014,8.8,0.486158333141284,8.287004665310688
SDN,2014,8.7,0.610836413397634,7.151045205949145
SUR,2014,7.8,0.404046400969721,9.11692918389263
SWE,2014,2.5,0.317020616789244,10.995137560681732
CHE,2014,2.5,0.282054050778178,11.393296876906756
SYR,2014,8.7,0.464851121375746,6.96658163440966
TJK,2014,20.3,0.387142929085956,6.986144955910143
THA,2014,8.7,0.434622864882712,8.665819708247517
TLS,2014,15.4,0.557810110372885,7.110491675622123
TGO,2014,19.6,0.508778619644233,6.751785778435593
TTO,2014,6.7,0.373036964348084,9.994620920699136
TUN,2014,3.1,0.36576446565425,8.402675084868743
TKM,2014,4.1,0.374020565818503,8.87684405357219
UGA,2014,21.3,0.548355268806589,6.798001566848738
UKR,2014,2.5,0.365971531267553,8.02450482307732
ARE,2014,3.5,0.403896230212973,10.847031654293895
URY,2014,2.5,0.394418630019933,9.81588114455334
UZB,2014,2.5,0.356174375103511,7.891690766975777
VUT,2014,7.6,0.597800755595714,7.997357184102643
VNM,2014,8.4,0.464313975972798,7.8424298457105515
ZMB,2014,39.1,0.497722413226082,7.442777234963143
ZWE,2014,31.1,0.512113336816543,7.224181316521546
AFG,2015,19.3,0.583232874822956,6.337833595485375
ALB,2015,4.6,0.411554940846958,8.289470828982282
DZA,2015,2.7,0.37601512165201,8.452133793801268
ARG,2015,2.9,0.401349680015877,9.52366288803301
ARM,2015,2.5,0.361692480349331,8.164052993685441
AUS,2015,2.5,0.327117292417006,10.946217551618192
AUT,2015,2.5,0.300143776306643,10.690016418660566
AZE,2015,2.5,0.400886252186685,8.61259493907989
BGD,2015,15.6,0.538382156514073,7.110195162156987
BRB,2015,2.5,0.365168554447528,9.849785642522018
BLR,2015,2.5,0.355484324473633,8.694008944147766
BEL,2015,2.5,0.343754896121476,10.618733852262814
BLZ,2015,6.4,0.457376178713085,8.724938140054913
BEN,2015,9.2,0.576537845770553,6.91017122702415
BIH,2015,2.5,0.350569221456248,8.447255338698136
BWA,2015,20.1,0.441424298839152,8.722776084536143
BRA,2015,2.5,0.370834532029391,9.097865343318206
BGR,2015,4.2,0.351953611637184,8.89132647151867
BFA,2015,13.4,0.543528834021826,6.445917816849948
CPV,2015,16.3,0.419215515468014,8.13595112243954
KHM,2015,8.1,0.499517580481561,7.344279748653593
CMR,2015,4.5,0.485771936778377,7.254884878703265
CAN,2015,2.5,0.281935186256586,10.682679257730259
CAF,2015,30.9,0.579153936486907,5.903515059151974
TCD,2015,25.2,0.647435670629029,6.901727881271915
CHL,2015,3.3,0.337793204522337,9.505538153004625
CHN,2015,2.5,0.386337833427969,9.008876710627593
COL,2015,5.8,0.418212504302865,8.740099099350715
COM,2015,14.5,0.524286160772053,7.192460786531554
CRI,2015,2.7,0.383416272700676,9.368600647101147
HRV,2015,2.5,0.377882432091323,9.416158969893624
CYP,2015,2.5,0.357181523540881,10.064212084980092
CZE,2015,2.5,0.259651279330916,9.794319729778335
DNK,2015,2.5,0.341755704355774,10.879819458138824
DJI,2015,14.1,0.512593226854256,7.773226518816672
DMA,2015,4.4,0.436976365239508,9.021912056472
DOM,2015,8.4,0.435220441866758,8.824818042218277
ECU,2015,8.5,0.468559399695888,8.695533446764424
SLV,2015,9.4,0.424611145613449,8.240211238908092
EST,2015,2.5,0.337256994003795,9.782570874036644
SWZ,2015,16.2,0.483298832999612,8.137616148086837
ETH,2015,15.2,0.555944759818075,6.4326919491054335
FJI,2015,7.0,0.492995354254242,8.536511597309282
FIN,2015,2.5,0.287221436761699,10.658678246085698
FRA,2015,2.5,0.303791829266957,10.510598309049092
GAB,2015,13.3,0.432385877051942,8.860375230643234
GEO,2015,6.6,0.421280679403647,8.315474075721646
DEU,2015,2.5,0.301074730761147,10.643303863393747
GHA,2015,8.7,0.484880125500708,7.4516903812515745
GRC,2015,2.5,0.341530399105538,9.797055898070218
GTM,2015,15.9,0.455988373171809,8.26706511595234
GIN,2015,13.6,0.53729209085648,6.616542938138529
GNB,2015,30.1,0.630996398204367,6.469353935004025
GUY,2015,5.7,0.467054293469407,8.637713030730161
HTI,2015,37.8,0.515661068123873,7.252143846797231
HND,2015,14.2,0.451022860681871,7.728064776258591
HUN,2015,2.5,0.351230826683014,9.455866846819694
ISL,2015,2.5,0.326520719641847,10.8771351071087
IND,2015,12.6,0.518057575773201,7.3677074101766316
IDN,2015,7.8,0.467663143358327,8.09810248419129
IRQ,2015,15.3,0.438285422656225,8.398441612691233
IRL,2015,2.5,0.317270170163786,11.071498773079377
ISR,2015,2.5,0.308298154223026,10.497176325354271
ITA,2015,2.5,0.345616055244561,10.330057804498121
JAM,2015,7.5,0.430955752193971,8.529693841743795
JOR,2015,7.6,0.392262859652343,8.304682109774202
KAZ,2015,2.5,0.315080787979318,9.22976279225756
KEN,2015,19.0,0.507103424779244,7.305940350326721
KIR,2015,3.0,0.575806953663838,7.402361728620289
KWT,2015,2.5,0.364457578675469,10.3050186889383
LVA,2015,2.5,0.366959179724403,9.49717022995096
LBN,2015,5.3,0.408331011584624,8.950806398438399
LBR,2015,36.6,0.565063678025369,6.540438312419157
LBY,2015,10.2,0.423752051475676,8.917108149572451
LTU,2015,2.5,0.369055123482001,9.565900974414994
LUX,2015,2.5,0.303678209160099,11.566106096767557
MDG,2015,32.1,0.562992176635886,6.098793280884405
MWI,2015,15.5,0.558479197617155,6.2908380635738395
MYS,2015,3.8,0.379698054809333,9.17457637603625
MLI,2015,5.0,0.60764909601053,6.731161132497182
MLT,2015,2.5,0.326316113004094,10.147597027320035
MRT,2015,6.3,0.562964790827046,7.349198012961096
MUS,2015,6.8,0.443353233563543,9.159875296264444
MEX,2015,3.7,0.382413818226495,9.21246198101164
MNG,2015,10.6,0.386213575831421,8.252946686819639
MNE,2015,2.5,0.37237260631171,8.778201584210636
MAR,2015,3.9,0.387929474482901,8.05396584807324
MOZ,2015,32.6,0.494313719790159,6.414382751168728
MMR,2015,5.5,0.499034539629541,7.0619628618732735
NAM,2015,22.5,0.478229315004604,8.470962116800253
NPL,2015,8.2,0.504916452701541,6.77484499111767
NZL,2015,2.5,0.302907976298061,10.562699705907054
NIC,2015,17.7,0.447618301880381,7.637454329088445
NER,2015,13.7,0.638779038652814,6.185514090947897
NGA,2015,11.1,0.490498339431778,7.857764540382057
MKD,2015,3.6,0.366102359413344,8.568396958460816
NOR,2015,2.5,0.254827773865645,11.222706387774911
OMN,2015,6.8,0.417571641381122,9.842053955046863
PAK,2015,14.2,0.515724272983339,7.230179450828166
PAN,2015,7.1,0.40451737335103,9.552699166644704
PNG,2015,27.6,0.557201947611321,7.817865486648128
PRY,2015,2.5,0.378855414095427,8.679199436438523
PER,2015,5.3,0.418610382819989,8.737406293698061
PHL,2015,12.9,0.47321735750757,7.975859623618142
POL,2015,2.5,0.304872058487951,9.444425606744861
PRT,2015,2.5,0.339079203815226,9.863487163188946
ROU,2015,2.5,0.413314148956138,9.102422977129411
RUS,2015,2.5,0.328923864804837,9.135370444912384
RWA,2015,37.1,0.573004831576779,6.598507162662249
WSM,2015,4.4,0.502501941122815,8.314920529495012
STP,2015,18.1,0.548568532253,7.1686642280408845
SAU,2015,2.7,0.414613559216454,10.054325105243393
SEN,2015,11.1,0.53976353166544,7.104970485658123
SRB,2015,2.5,0.405066633735588,8.669110789661225
SYC,2015,4.9,0.452759943290886,9.637769506651795
SLE,2015,23.2,0.596643178574334,6.87168860673288
SVN,2015,2.5,0.317760159519282,9.937757320976354
SLB,2015,19.0,0.629316972262854,7.623387219473403
ZAF,2015,6.4,0.398014539067049,8.718054131030598
ESP,2015,2.5,0.304096108979646,10.165176266554539
LKA,2015,6.1,0.486210154954436,8.308375491966133
SDN,2015,8.4,0.605123568005821,7.164240479161954
SUR,2015,8.0,0.398878889603552,9.084053196979129
SWE,2015,2.5,0.316566093922572,10.84345482847279
CHE,2015,2.5,0.282400066569062,11.336265223849127
SYR,2015,9.7,0.4704081485239,6.742564113938303
TJK,2015,18.5,0.386570292245911,6.863715938235779
THA,2015,8.2,0.435746265201602,8.646263987300964
TLS,2015,14.8,0.557779401978446,7.18507861477971
TGO,2015,20.0,0.503791232907607,6.621475429734836
TTO,2015,6.7,0.373765778801013,9.897833284042715
TUN,2015,2.9,0.368216218103645,8.29777960932586
TKM,2015,3.6,0.372206410124467,8.658605580417193
UGA,2015,23.8,0.547501550629929,6.760338918057234
UKR,2015,2.5,0.365371598133894,7.647057668097867
ARE,2015,3.5,0.40096175976111,10.681320428542216
URY,2015,2.5,0.393747261204814,9.748347314592769
UZB,2015,2.5,0.353469592143548,7.93851339767426
VUT,2015,7.4,0.596411373982685,7.956790036543091
VNM,2015,8.3,0.467266633111145,7.854601928784033
ZMB,2015,37.3,0.497209141369562,7.166943649325317
ZWE,2015,33.4,0.516161147136235,7.234479124979244
AFG,2016,19.9,0.588403379297684,6.257825076599218
ALB,2016,4.5,0.412314967861303,8.335281657261625
DZA,2016,2.6,0.376073267595752,8.395022233204992
ARG,2016,2.9,0.402707730093365,9.449354305023036
